#File generated by CMD 3 (http://stev.oapd.inaf.it/cmd) on Sun May 13 18:29:23 CEST 2018																	
#isochrones PARSEC release v1.2S + COLIBRI release "PR16," as in Marigo et al. 2017																
#Basic reference: Marigo et al. "(2017)," "ApJ," "835," 77																					
#Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)																					
#O-rich circumstellar dust ignored																										
#C-rich circumstellar dust ignored																										
#Kind of output: isochrone tables																									
#Zini	Age	Mini	Mass	logL	logTe	logg	label	McoreTP	C_O	period0	period1	pmode	Mloss	tau1m	X	Y	Xc	Xn	Xo	Cexcess	Z	mbolmag	Umag	Bmag	Vmag	Rmag	Imag	Jmag	Hmag	Kmag
0.01328	1.12E+08	1.246588707	1.247	0.365	3.817	4.388	0	0	0.538	0	0	-1	1.08E-13	0	7.16E-01	2.70E-01	2.36E-03	6.45E-04	5.86E-03	-1	1.33E-02	3.857	4.232	4.302	3.864	3.588	3.344	3.061	2.834	2.816
0.01328	1.12E+08	1.296247602	1.296	0.446	3.8261	4.362	1	0	0.538	0	0	-1	1.17E-13	0	7.16E-01	2.70E-01	2.36E-03	6.45E-04	5.86E-03	-1	1.33E-02	3.656	3.99	4.063	3.657	3.399	3.17	2.907	2.698	2.682
0.01328	1.12E+08	1.345906496	1.346	0.522	3.8358	4.34	1	0	0.538	0	0	-1	1.23E-13	0	7.16E-01	2.70E-01	2.36E-03	6.45E-04	5.86E-03	-1	1.33E-02	3.465	3.763	3.835	3.46	3.22	3.007	2.767	2.577	2.563
0.01328	1.12E+08	1.395565391	1.396	0.594	3.8459	4.324	1	0	0.537	0	0	-1	1.25E-13	0	7.16E-01	2.70E-01	2.36E-03	6.45E-04	5.86E-03	-1	1.32E-02	3.285	3.554	3.618	3.273	3.053	2.858	2.641	2.47	2.457
0.01328	1.12E+08	1.440140724	1.441	0.655	3.8561	4.318	1	0	0.537	0	0	-1	1.21E-13	0	7.16E-01	2.70E-01	2.36E-03	6.45E-04	5.85E-03	-1	1.33E-02	3.133	3.378	3.433	3.117	2.917	2.739	2.544	2.393	2.381
0.01328	1.12E+08	1.445224404	1.446	0.662	3.8572	4.317	1	0	0.537	0	0	-1	1.21E-13	0	7.16E-01	2.70E-01	2.36E-03	6.45E-04	5.85E-03	-1	1.33E-02	3.116	3.359	3.412	3.099	2.901	2.726	2.533	2.385	2.373
0.01328	1.12E+08	1.49488318	1.495	0.728	3.8704	4.319	1	0	0.537	0	0	-1	1.11E-13	0	7.17E-01	2.70E-01	2.36E-03	6.44E-04	5.85E-03	-1	1.33E-02	2.951	3.17	3.207	2.929	2.757	2.605	2.441	2.316	2.306
0.01328	1.12E+08	1.544541955	1.545	0.79	3.884	4.325	1	0	0.538	0	0	-1	9.49E-14	0	7.17E-01	2.70E-01	2.36E-03	6.44E-04	5.85E-03	-1	1.33E-02	2.795	2.995	3.015	2.77	2.625	2.498	2.362	2.261	2.252
0.01328	1.12E+08	1.59420085	1.594	0.851	3.8974	4.331	1	0	0.537	0	0	-1	7.25E-14	0	7.17E-01	2.70E-01	2.36E-03	6.44E-04	5.85E-03	-1	1.33E-02	2.642	2.828	2.829	2.618	2.499	2.396	2.287	2.208	2.2
0.01328	1.12E+08	1.643859863	1.644	0.909	3.9099	4.336	1	0	0.538	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.44E-04	5.85E-03	-1	1.33E-02	2.497	2.673	2.659	2.48	2.384	2.304	2.217	2.157	2.15
0.01328	1.12E+08	1.693518758	1.693	0.965	3.9217	4.341	1	0	0.537	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.44E-04	5.85E-03	-1	1.33E-02	2.358	2.525	2.499	2.351	2.278	2.217	2.151	2.107	2.101
0.01328	1.12E+08	1.701975226	1.701	0.974	3.9236	4.341	1	0	0.537	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.44E-04	5.85E-03	-1	1.33E-02	2.335	2.501	2.474	2.331	2.261	2.203	2.14	2.099	2.092
0.01328	1.12E+08	1.743177533	1.743	1.018	3.9328	4.344	1	0	0.537	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.44E-04	5.85E-03	-1	1.34E-02	2.224	2.383	2.353	2.235	2.18	2.136	2.088	2.057	2.051
0.01328	1.12E+08	1.792836189	1.792	1.07	3.9431	4.346	1	0	0.537	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.44E-04	5.85E-03	-1	1.33E-02	2.094	2.247	2.221	2.128	2.09	2.058	2.026	2.005	2
0.01328	1.12E+08	1.842495203	1.842	1.12	3.9528	4.347	1	0	0.537	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.44E-04	5.85E-03	-1	1.33E-02	1.971	2.118	2.103	2.031	2.005	1.985	1.967	1.954	1.951
0.01328	1.12E+08	1.892154217	1.892	1.168	3.9618	4.346	1	0	0.537	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.44E-04	5.85E-03	-1	1.33E-02	1.851	1.993	1.992	1.939	1.924	1.913	1.907	1.9	1.899
0.01328	1.12E+08	1.941867232	1.942	1.214	3.9703	4.345	1	0	0.538	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.44E-04	5.85E-03	-1	1.33E-02	1.735	1.876	1.892	1.855	1.847	1.844	1.849	1.848	1.848
0.01328	1.12E+08	1.99158001	1.992	1.259	3.9783	4.343	1	0	0.537	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.44E-04	5.85E-03	-1	1.33E-02	1.622	1.764	1.797	1.774	1.772	1.777	1.791	1.795	1.797
0.01328	1.12E+08	2.019783258	2.02	1.284	3.9827	4.342	1	0	0.537	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.44E-04	5.85E-03	-1	1.33E-02	1.56	1.702	1.746	1.73	1.732	1.739	1.759	1.765	1.768
0.01328	1.12E+08	2.041292906	2.041	1.303	3.986	4.341	1	0	0.537	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.44E-04	5.85E-03	-1	1.34E-02	1.513	1.656	1.708	1.697	1.701	1.711	1.735	1.742	1.746
0.01328	1.12E+08	2.064651728	2.064	1.323	3.9895	4.339	1	0	0.537	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.43E-04	5.85E-03	-1	1.33E-02	1.462	1.606	1.666	1.661	1.667	1.68	1.709	1.717	1.722
0.01328	1.12E+08	2.091006041	2.091	1.346	3.9933	4.338	1	0	0.537	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.43E-04	5.85E-03	-1	1.33E-02	1.405	1.551	1.622	1.622	1.631	1.646	1.679	1.689	1.695
0.01328	1.12E+08	2.140718937	2.14	1.388	4.0002	4.334	1	0	0.537	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.43E-04	5.84E-03	-1	1.33E-02	1.301	1.449	1.539	1.55	1.562	1.582	1.622	1.636	1.644
0.01328	1.12E+08	2.190432072	2.19	1.428	4.0069	4.33	1	0	0.538	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.43E-04	5.84E-03	-1	1.33E-02	1.199	1.351	1.459	1.479	1.496	1.519	1.567	1.583	1.593
0.01328	1.12E+08	2.191287756	2.19	1.429	4.007	4.33	1	0	0.538	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.43E-04	5.84E-03	-1	1.33E-02	1.197	1.349	1.458	1.478	1.494	1.518	1.566	1.582	1.592
0.01328	1.12E+08	2.240144968	2.239	1.468	4.0134	4.325	1	0	0.537	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.43E-04	5.84E-03	-1	1.33E-02	1.099	1.254	1.383	1.411	1.43	1.457	1.512	1.531	1.542
0.01328	1.12E+08	2.289857626	2.289	1.508	4.0197	4.321	1	0	0.537	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.43E-04	5.84E-03	-1	1.33E-02	1.001	1.16	1.308	1.344	1.366	1.396	1.458	1.479	1.492
0.01328	1.12E+08	2.389283896	2.389	1.583	4.0316	4.311	1	0	0.537	0	0	-1	0	0	7.17E-01	2.70E-01	2.36E-03	6.43E-04	5.84E-03	-1	1.33E-02	0.812	0.98	1.165	1.214	1.24	1.277	1.352	1.376	1.393
0.01328	1.12E+08	2.588135481	2.588	1.727	4.0537	4.291	1	0	0.538	0	0	-1	0	0	7.15E-01	2.72E-01	2.37E-03	6.48E-04	5.88E-03	-1	1.34E-02	0.453	0.644	0.9	0.969	1.002	1.047	1.145	1.176	1.199
0.01328	1.12E+08	2.778044224	2.779	1.856	4.0726	4.268	1	0	0.538	0	0	-1	0	0	7.15E-01	2.72E-01	2.37E-03	6.48E-04	5.89E-03	-1	1.34E-02	0.13	0.347	0.663	0.746	0.784	0.836	0.952	0.989	1.016
0.01328	1.12E+08	2.786987305	2.788	1.862	4.0734	4.267	1	0	0.538	0	0	-1	0	0	7.15E-01	2.72E-01	2.37E-03	6.48E-04	5.89E-03	-1	1.34E-02	0.115	0.333	0.652	0.736	0.774	0.826	0.943	0.98	1.008
0.01328	1.12E+08	2.985839129	2.986	1.989	4.0912	4.241	1	0	0.538	0	0	-1	0	0	7.15E-01	2.72E-01	2.37E-03	6.48E-04	5.89E-03	-1	1.34E-02	-0.204	0.044	0.417	0.512	0.554	0.613	0.746	0.787	0.819
0.01328	1.12E+08	3.120248079	3.12	2.073	4.1021	4.22	1	0	0.538	0	0	-1	0	0	7.15E-01	2.72E-01	2.37E-03	6.48E-04	5.89E-03	-1	1.34E-02	-0.412	-0.144	0.262	0.364	0.408	0.47	0.613	0.657	0.691
0.01328	1.12E+08	3.184690952	3.184	2.112	4.1071	4.209	1	0	0.538	0	0	-1	0	0	7.15E-01	2.72E-01	2.37E-03	6.48E-04	5.89E-03	-1	1.34E-02	-0.51	-0.232	0.188	0.293	0.338	0.402	0.549	0.594	0.629
0.01328	1.12E+08	3.206393004	3.206	2.125	4.1087	4.206	1	0	0.538	0	0	-1	0	0	7.15E-01	2.72E-01	2.37E-03	6.48E-04	5.89E-03	-1	1.34E-02	-0.543	-0.261	0.164	0.27	0.315	0.38	0.528	0.574	0.609
